8.0,0.0,0.0,1.2815339310407856,0.09572963506374421,0.09572963506374421,0.09572963506374421,0.0,2.207358454366554,2.405080779415898,896.3746182457257,0.0,0.0002626680376564769,0.0005253360753129538,0.0008914093504217794,0.0012574826255306048,0.001547086093227919,0.0018366895609252328,0.00212146257687035,0.002406235592815467,0.002624499303074369,0.002842763013333271,0.0033002258964276634,0.0037576887795220553,0.004301182559384404,0.004844676339246752,0.005310265332411796,0.00577585432557684,0.0058929361653442085,0.006010018005111577,0.006180124407165424,0.0063502308092192716,0.006633568923767125,0.006916907038314978,0.00702275112133938,0.007128595204363782,0.007186213632000275,0.007243832059636769,0.00720267332770662,0.0071615145957764715,0.00738601211433121,0.007610509632885948,0.007808634193400955,0.008006758753915962,0.008075588650917403,0.008144418547918844,0.008199763701520549,0.008255108855122253,0.008006464335282135,0.007757819815442017,0.007065005452769014,0.006372191090096011,0.005040758954653546,0.003709326819211081,0.0028347529571685444,0.001960179095126008,0.0013791008878589806,0.0007980226805919535,0.0005130078207690506,0.00022799296094614776,0.00014530503977708406,6.261711860802035e-05,3.612849610499884e-05,9.63987360197733e-06,7.229905201482997e-06,4.819936800988665e-06,0.0,0.0,0.0,0.002362430929190862,0.002435844715320092,0.0025280305063241394,0.002390967727884293,0.0022287321108173494,0.002084119311818841,0.001979585566964152,0.0018908386582991517,0.0017817645964570813,0.0016742334154741876,0.0016108984697063191,0.0015802225924202138,0.0015453583828930629,0.0014524403164073222,0.0013511922017231774,0.0012324463968899746,0.0011657105069866464,0.001074706934015339,0.001013205516637601,0.0009622368350150397,0.000894799429107657,0.0008165533608458351,0.000730068023464372,0.0006627017687268307,0.0006039463957641869,0.0005321011612546444,0.00046849764935335837,0.00039289703247340647,0.0003274084689210699,0.0002731320757304271,0.00024844616372350197,0.0002207505481452957,0.00019344617313126776,0.00017249110860859996,0.00013358332266869984,0.00010102975419739029,6.885025186995257e-05,5.575793683443872e-05,3.9668185670719854e-05,2.3950047162257595e-05,1.159850394864176e-05,8.229455165180127e-06,3.74066143871824e-06,4.11718107120528e-06,3.743114927333456e-06,3.743114927333456e-06,0.0,0.0,2.745919294164653e-05,6.040420818201803e-05,8.72749154528141e-05,0.00011376517750933883,0.00013861249271916574,0.00016338892028200266,0.0001943098465587984,0.00023353798541588677,0.0002633494714018661,0.0002869401733519432,0.0002961593749114966,0.0003095798940277675,0.00032104839942778224,0.00033169984768395555,0.00033418340516520086,0.00032228957388324606,0.00032417806041835765,0.00031819202072096245,0.0003176884467261867,0.0003126946069117799,0.00030702106896800425,0.00028485427185325526,0.0002712299223550291,0.0002535031127172891,0.00022873404562029782,0.00021130452610676297,0.0001857721150926137,0.00015835906870692142,0.00010117843560747243,5.276076422908496e-05,2.262941602364033e-05,1.273689540511766e-05,8.465180899133217e-06,5.243305084605098e-06,2.247341049569204e-06,1.2737876800563749e-06,4.498607680922754e-07,0.0,0.0,
7.0,0.0,0.0,1.1987652248700507,0.09572963506374421,0.09572963506374421,0.09572963506374421,0.0,2.207358454366554,2.405080779415898,896.3746182457257,0.0,0.0003046133280791452,0.0006092266561582904,0.0009951202630430265,0.0013810138699277626,0.001773900254498895,0.0021667866390700273,0.0026191904891977092,0.003071594339325391,0.0034986574820861033,0.0039257206248468155,0.004746256524781637,0.00556679242471646,0.006053892249426989,0.006540992074137518,0.006797878149720279,0.00705476422530304,0.007308596147641102,0.007562428069979164,0.007774587463540415,0.007986746857101665,0.008003586583704871,0.008020426310308077,0.008333219898157163,0.008646013486006247,0.00884233235204602,0.009038651218085794,0.009153822243311986,0.009268993268538177,0.009213339708868534,0.009157686149198893,0.008937455923647336,0.00871722569809578,0.008263252887588392,0.007809280077081004,0.0075685443266262096,0.007327808576171415,0.006931812193345776,0.006535815810520137,0.0058038736880711254,0.005071931565622114,0.0038879093519043634,0.0027038871381866126,0.001922569947639331,0.0011412527570920491,0.0007061214323935799,0.0002709901076951106,0.0001451042736601145,1.9218439625118344e-05,1.0407661254863793e-05,1.5968828846092425e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027845257681711846,0.0031194374572900405,0.002982296096000585,0.002846344220492942,0.0026760148636285237,0.0025290269067625997,0.0023728606200104827,0.0022537386939203,0.0021439983071929692,0.0020625238549435558,0.0019761794636062504,0.0018405207744000968,0.0016813162390276004,0.0015494748234015537,0.0014517425271441803,0.0013697639271742842,0.0012725801487042127,0.0011463200712319647,0.0010480901425052528,0.0009600117894675983,0.0008902041612462642,0.0007909085365094796,0.0007038633032261768,0.0006206157977695485,0.0005710461684148865,0.0005065722988038717,0.00045176663960605365,0.00037229080097152283,0.000304032234036122,0.00024395796873942686,0.000198833550457094,0.0001693455539416434,0.00014171407220709266,0.00012676422519273034,0.00011444868122780655,0.00010214616776517117,8.650974599828899e-05,6.749380916915061e-05,5.259608416394188e-05,3.4312328845332745e-05,2.2009815382697378e-05,1.1929907456226545e-05,1.11846954434089e-05,7.079514121767642e-06,4.4712720769058795e-06,7.452120128176465e-07,0.0,1.1178180192264699e-06,3.5730799718107354e-05,7.1566166896833e-05,0.00011239441650940026,0.00014508161247905142,0.00017323604567280335,0.00020914068379985877,0.00024645861865081007,0.0002841150328639824,0.00031468411465401417,0.00034505569384477735,0.00036275891615587856,0.00038506526595523616,0.00038861206612325974,0.00039267790859979785,0.0003882105456735785,0.00038561012193008977,0.00038051115969919976,0.0003761495911797543,0.00036462486598565756,0.0003479870923463914,0.0003282142160523759,0.00031153319441732015,0.0002930910280063077,0.0002799515943383602,0.00026105969461919946,0.00022634869876288108,0.00016431522505544553,9.436450864717705e-05,4.394591793786605e-05,1.8258750026023294e-05,1.1374132403066468e-05,5.987757107117974e-06,1.6459816793430226e-06,4.48430257919428e-07,0.0,0.0,0.0,0.0,0.0,
6.0,0.0,0.0,1.1098409400930553,0.09572963506374421,0.09572963506374421,0.09572963506374421,0.0,2.207358454366554,2.405080779415898,896.3746182457257,0.0,0.0004289630155245723,0.0008579260310491445,0.0013439838140253861,0.001830041597001628,0.0024722764248176375,0.003114511252633647,0.003853325242018769,0.004592139231403891,0.005305324345668954,0.006018509459934015,0.0069105663887308435,0.0078026233175276715,0.008318903323641356,0.00883518332975504,0.009253966974074181,0.009672750618393322,0.009919837437953594,0.010166924257513865,0.01049435921653661,0.010821794175559354,0.01181803681938385,0.012814279463208345,0.011630272616596675,0.01135118113060423,0.011072089644611788,0.010774001087167298,0.010475912529722808,0.00986966630503459,0.009263420080346372,0.008746160306109746,0.008228900531873121,0.00748121860731501,0.0067335366827569,0.006041557054515291,0.005349577426273683,0.004853972594874801,0.004358367763475919,0.003756069476366205,0.003153771189256491,0.0020743691077786484,0.000994967026300806,0.0005582309428564129,0.00012149485941201979,6.0747429706009896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004475253381334528,0.004020608533737467,0.0037593035249845995,0.0035782907789065565,0.003411234152834718,0.0032744625693594833,0.003021813382006642,0.002828340600355882,0.0026274300652636743,0.0024440189153658452,0.002239137088313594,0.0019918807312520616,0.0017636845166633863,0.001537873235520686,0.00137102501645015,0.0012673159612965413,0.0011510395289992402,0.001008932172425008,0.0008929934928189929,0.0007610892445494534,0.0006553366057577373,0.000531673622490168,0.00045497089084608463,0.00039468241924436816,0.000333235615900451,0.0002829027739927232,0.00023781049447479602,0.00020770466052732288,0.00019054662514081115,0.00016928929161630604,0.00013902985025529246,0.00010510273464473477,9.089419939921237e-05,8.714118769770135e-05,7.261196725128665e-05,5.471869026582675e-05,4.130513283562935e-05,3.385031190378744e-05,2.4916474028852534e-05,1.3759843866679757e-05,5.950202753158814e-06,3.3469890486518325e-06,2.231326032434555e-06,1.4875506882897035e-06,7.437753441448517e-07,3.7188767207242587e-07,0.0,2.231326032434555e-06,4.886011268274138e-05,9.429751116616236e-05,0.00014083027182259413,0.0001801937744415666,0.00021733619152234052,0.00026067242494798884,0.0003109916128634019,0.00036556469365607184,0.00039689614198159634,0.000413047026867092,0.0004281480925255882,0.0004451659065884677,0.000449860225001777,0.0004520939772065673,0.0004450588329198993,0.0004401113798439549,0.0004310997509365268,0.000427684224023895,0.0004221758856534214,0.0004086467208094588,0.00037036546564923336,0.00034219856784365485,0.0003104786158765744,0.00028017453113813164,0.0002171346265678922,0.00014685036700246265,7.52034173310216e-05,2.9615644786873284e-05,1.398028239516094e-05,6.434016438511169e-06,3.0699598994659526e-06,2.248393522827939e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5.0,0.0,0.0,1.0131415302195104,0.09572963506374421,0.09572963506374421,0.09572963506374421,0.0,2.207358454366554,2.405080779415898,896.3746182457257,0.0,0.0007107844836817838,0.0014215689673635675,0.0024435835283716763,0.0034655980893797847,0.0045808483874476376,0.005696098685515491,0.006795034969711889,0.007893971253908286,0.008691920430403153,0.009489869606898018,0.01042857380595528,0.011367278005012542,0.012095755597733654,0.012824233190454766,0.013672649607655308,0.014521066024855851,0.01449422412000904,0.014467382215162227,0.014268174435550882,0.014068966655939536,0.0135238202444251,0.012978673832910667,0.012253981639507014,0.01152928944610336,0.010824208535117842,0.010119127624132324,0.009088756431982387,0.008058385239832452,0.006490686143436545,0.004922987047040637,0.0036055374112486088,0.0022880877754565807,0.0015407809735080054,0.0007934741715594298,0.0005759099022292812,0.0003583456328991326,0.00023990847148309431,0.00012147131006705599,6.63312328269008e-05,1.1191155586745598e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007190057265635137,0.006239268870264997,0.005494257125507385,0.0048410026941556085,0.0043120272533475265,0.003916672869443889,0.003517044001114444,0.003115090110683972,0.002696017097975739,0.0023280664658187726,0.001984334120517337,0.001676408821772536,0.0014127239410736618,0.0011770211901254949,0.0009526920881809037,0.0007602389400891589,0.0005880996624635379,0.00047199238081273607,0.0003612837803491549,0.00032260210137674024,0.000258789649119963,0.00022186899808918136,0.00016995312883635077,0.0001288718905596107,9.045527454854175e-05,5.7668534449336625e-05,3.123742249015403e-05,2.007548381916004e-05,2.007548381916004e-05,2.2314985237194014e-05,1.934083948620734e-05,1.190547510874066e-05,7.435364377466682e-06,5.204755064226677e-06,4.461218626480009e-06,2.9741457509866724e-06,2.9741457509866724e-06,1.8588410943666703e-06,3.7176821887333406e-07,3.7176821887333406e-07,3.7176821887333406e-07,3.7176821887333406e-07,0.0,0.0,0.0,0.0,0.0,1.0091094538343824e-05,6.487440428463346e-05,0.00012256995508484663,0.00017731270118557865,0.0002197746471167791,0.0002645308854792415,0.0003341621445444948,0.000406845459846427,0.0004467829387312063,0.0004722250139218433,0.00048007838546311205,0.00047552824578869237,0.0004835605577738098,0.00048036902639087014,0.0004863585616113903,0.0004739148267866391,0.00046122703001555296,0.00045010777344757003,0.0004573210970031967,0.0004558528284467753,0.0004350839440132095,0.00037595255450881336,0.0003302190482515275,0.00026555101903659965,0.00018547332127773843,0.00010538495299312448,5.095994240951265e-05,2.2179066932850893e-05,7.686880044131378e-06,1.6411154259190502e-06,1.4870728754933363e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.5,0.0,0.0,0.9611504482805893,0.09572963506374421,0.09572963506374421,0.09572963506374421,0.0,2.207358454366554,2.405080779415898,896.3746182457257,0.0,0.0011229505577527682,0.0022459011155055364,0.0037422063665730745,0.005238511617640613,0.00661982632966855,0.008001141041696488,0.009221453363408579,0.01044176568512067,0.01126463590417295,0.012087506123225232,0.013314542720354434,0.014541579317483636,0.015440705415822084,0.016339831514160533,0.01763508899053996,0.016637457799591783,0.015639826608643603,0.015138829303984414,0.014637831999325224,0.01397454965531096,0.013311267311296695,0.012741848548843608,0.01217242978639052,0.01096385755781493,0.009755285329239341,0.007787247006352674,0.005819208683466007,0.004279658966629419,0.002740109249792831,0.001869791365693261,0.000999473481593691,0.0005869522649820014,0.0001744310483703118,9.28111019785287e-05,1.1191155586745598e-05,5.595577793372799e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009452837807781424,0.0073413385542197285,0.006338456838693306,0.005447027260068213,0.00473630881267736,0.004031184672779196,0.003434002906368834,0.0029565605831150137,0.0024584432134634646,0.002080136423806809,0.0016593074837043629,0.0013204559861371968,0.0009676445460614561,0.0007332954864168726,0.0005718663503002266,0.0004649732451781125,0.000367781682165881,0.00028234442848089255,0.00020844088168577146,0.00015841942194648345,0.00010582226098946401,6.481215955107568e-05,2.7528632406214657e-05,1.078127834732669e-05,7.807132596340017e-06,5.204755064226677e-06,4.832986845353343e-06,2.6023775321133386e-06,1.8588410943666703e-06,3.7176821887333406e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.86048522510382e-06,7.401151937722885e-05,0.00014355047161250886,0.0002158054492613811,0.00025742994248051344,0.00030581206521484126,0.00037424833071682354,0.00044943511205016595,0.00048653114668287885,0.0004971975077408733,0.0004933716819101482,0.0004987856105745232,0.0004963411724712478,0.0004925405845704405,0.0004924683493841193,0.00047360352488036477,0.0004701039083965738,0.00048258067490806724,0.0005017798425520748,0.00048327535742996613,0.00041377290298522085,0.0003359617229952702,0.0002766190414332722,0.00020210397962633537,0.00010943349971867889,4.807937289635271e-05,1.9406641061682698e-05,7.614304821315503e-06,1.0462862757217158e-06,2.248393522827939e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0,0.0,0.0,0.9061813329595929,0.09572963506374421,0.09572963506374421,0.09572963506374421,0.0,2.207358454366554,2.405080779415898,896.3746182457257,0.0,0.0020198308612038012,0.0040396617224076024,0.006163991883396931,0.00828832204438626,0.010053966841197866,0.01181961163800947,0.013116097121153997,0.014412582604298521,0.015263026924353782,0.016113471244409042,0.017068005808084624,0.01802254037176021,0.017971284609637032,0.01792002884751386,0.01712483893176039,0.016329649016006923,0.01551879658297943,0.014707944149951939,0.01429110765098331,0.013874271152014681,0.012458631722560065,0.01104299229310545,0.00895665747687097,0.006870322660636488,0.005215122222401333,0.003559921784166178,0.0025122303323484854,0.0014645388805307924,0.0008804683281176263,0.00029639777570446025,0.00015140452709570292,6.411278486945586e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012163975922436374,0.008930833250526623,0.0072802092908230654,0.005888058264831834,0.00482840271707532,0.0038513114907704877,0.0030709813740274817,0.0024165773785899546,0.0019301376896874495,0.0014829665586737599,0.0011156383738523715,0.0007462468295263549,0.0005243778314371735,0.00038720255059523397,0.0003249749843666837,0.0002510180849427988,0.00017109510980735268,9.12343794054643e-05,3.27422795752353e-05,1.0790170452120656e-05,3.3459139698600063e-06,3.7176821887333406e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2306093132400043e-06,8.995908746236967e-05,0.00017557623110087407,0.0002497042772117833,0.0002923714998647198,0.00034352782689117456,0.00043144686551957305,0.0005175301825260691,0.000526365817188543,0.0005282957951212614,0.0005158769581899332,0.0004993526650623691,0.000493374480440591,0.0004877502798280982,0.0004998987185352042,0.000499104287962642,0.0005045896935018633,0.0005204216061245054,0.0005012920586958999,0.00042669443121338366,0.00035604076365634775,0.00028372997488476366,0.00019435985007502788,0.00010372393490016402,4.120504767086628e-05,1.537020324634517e-05,5.450935468014993e-06,5.240323483402546e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.5,0.0,0.0,0.8476550195562293,0.09572963506374421,0.09572963506374421,0.09572963506374421,0.0,2.207358454366554,2.405080779415898,896.3746182457257,0.0,0.003674973574912403,0.007349947149824806,0.010145282612271742,0.01294061807471868,0.015542467037081403,0.018144315999444126,0.019633337946069813,0.021122359892695505,0.019772127271821687,0.019662429959667785,0.019552732647513886,0.018960531429171576,0.01836833021082927,0.017792903957853122,0.017217477704876975,0.016660812567853005,0.01610414743082903,0.014540655737955252,0.012977164045081474,0.010519455082609125,0.008061746120136777,0.0063650475055770876,0.004668348891017399,0.003344042436505836,0.0020197359819942736,0.0012541407836021868,0.0004885455852101001,0.00024907172421512284,9.597863220145593e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015320819279804054,0.010523338443388534,0.008037206013027372,0.005924340775692351,0.004268187762402183,0.0030310099486675138,0.002192463387342892,0.0016211182708605627,0.0011959081410747824,0.0008220731623318737,0.00057930511504264,0.00043025822732866234,0.00032265545400550407,0.00021700044282465213,0.00011628512374668114,4.28422662183731e-05,8.550669034086682e-06,3.3459139698600063e-06,2.6023775321133386e-06,1.1153046566200022e-06,7.435364377466681e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2348380165965732e-05,0.00011060062788147338,0.00021673859666872936,0.0002891636226566564,0.00033878342105726615,0.00040466532639302254,0.0004977926769275653,0.0005550314353393777,0.0005520981932704433,0.0005352128024497588,0.0005117682851882744,0.0004881679469554056,0.0004881593948871063,0.0005030201331892761,0.0005191804518547913,0.0005312797748480404,0.0005342528222510576,0.0005031110944561836,0.0004370061281891034,0.0003548433115991286,0.00025855829791834883,0.00015762245464148746,8.169679206028541e-05,3.513082831731327e-05,1.4608882599010568e-05,3.2060987871046404e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,0.0,0.7847760547782523,0.09572963506374421,0.09572963506374421,0.09572963506374421,0.0,2.207358454366554,2.405080779415898,896.3746182457257,0.0,0.005988919649143883,0.011977839298287767,0.015736077052950485,0.0194943148076132,0.021823976751747468,0.024153638695881736,0.022234910614809464,0.021918479275208444,0.021602047935607428,0.020720904574864453,0.019839761214121475,0.018919829899030346,0.017999898583939217,0.017326309716576557,0.016652720849213896,0.0148304715828498,0.013008222316485702,0.010523789419476338,0.008039356522466972,0.006216384022981997,0.004393411523497022,0.0031121466606420893,0.0018308817977871566,0.0010426792773464621,0.0002544767569057677,0.00012803502463618386,1.593292366600003e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017779323037818602,0.011665800355388306,0.007737586587132229,0.0048886808209790905,0.0032735002493332337,0.002225450854294984,0.0015335338371704266,0.0010713924640665974,0.0007750703088675423,0.0005674690765897777,0.00042291008381666197,0.00027961756148166364,0.00014502687396224944,4.28422662183731e-05,6.70072004451398e-06,1.4870728754933362e-06,7.435364377466681e-07,3.7176821887333406e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014445013479986296,0.00027349422641425377,0.0003573010351990758,0.0004022788961083981,0.00047156718172661357,0.0005386686384825693,0.0005513831115680373,0.0005325342928529119,0.0005126993141381692,0.0004864222447294122,0.000475920936784091,0.0004919165423734276,0.0005224751316533408,0.0005231692123407359,0.0005167466842772685,0.000494125392360182,0.00042698802714855565,0.0003147614405801922,0.00019675271397049827,0.00010904005041180537,5.222005747526975e-05,2.212037904121071e-05,6.026201987665599e-06,5.96607571156128e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.5,0.0,0.0,0.7163992463199312,0.09572963506374421,0.09572963506374421,0.09572963506374421,0.0,2.207358454366554,2.405080779415898,896.3746182457257,0.0,0.008280746364443635,0.01656149272888727,0.020356055363559576,0.02415061799823188,0.025652371994519717,0.02715412599080756,0.024122313661333685,0.02294207407092383,0.021761834480513973,0.02086086295124355,0.019959891421973124,0.01864944739773465,0.01733900337349618,0.014508318847653565,0.011677634321810947,0.00944310790422055,0.007208581486630152,0.005554463512232389,0.003900345537834626,0.002592017402505924,0.001283689267177221,0.0006738248079822474,6.396034878727356e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018996808901817534,0.010998486077000318,0.006515652970553839,0.0035902518723607345,0.0023531468956468904,0.001681084759904117,0.0011905539204115315,0.0008555306018480005,0.0006144613377668421,0.0004189523147984916,0.00021576064870091659,5.9562943962879166e-05,4.84187895014731e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.683627510682764e-05,0.00018016324077732156,0.00031316274545927517,0.00039282675120772676,0.0004530915696148255,0.0005011001457093211,0.000556425272013539,0.000550565221486516,0.0005305569776272955,0.0005078648889083517,0.000495690453959853,0.0005020923210448043,0.0005222883974526675,0.000510573631661498,0.0004676089944334628,0.00040023713945328487,0.0002983289452694963,0.0001923519616566172,0.00010818871036856166,5.6467447311714375e-05,2.3802398149182006e-05,5.8810515420338535e-06,5.204755064226677e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,0.0,0.6407669655203928,0.09572963506374421,0.09572963506374421,0.09572963506374421,0.0,2.207358454366554,2.405080779415898,896.3746182457257,0.0,0.009810741143906062,0.019621482287812124,0.028102668475222196,0.026714451942299704,0.025326235409377208,0.024850694408136087,0.02437515340689497,0.02351831321961488,0.02266147303233479,0.020088959033412193,0.017516445034489594,0.014019600933581521,0.010522756832673449,0.008764983225143479,0.007007209617613508,0.005197040620592152,0.003386871623570796,0.0020206169709844667,0.0006543623183981371,0.00032877445156566853,3.186584733200006e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017278003592643608,0.008735998974312232,0.005238468163040028,0.0029864384313693093,0.002076323937637861,0.001410526808804697,0.0009716823440227722,0.000670934538616413,0.0004394084589413189,0.00021828299728988423,6.147513768600964e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.020886539106955e-05,0.0002103178993395276,0.00037431235387134007,0.00045869408913931816,0.0004866161708524063,0.0005182207063715466,0.0005465480062652306,0.0005421536875621953,0.0005254401235015245,0.0005382559665816437,0.0005309074047946633,0.00045810739378243995,0.0003580850570438947,0.0002757588875237199,0.0002163795391945767,0.00015944107212679121,0.00010189532696209684,4.708466082843601e-05,1.5763312516724028e-05,1.8659547782018446e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
